project_accession	project_alias	sample_alias	run_alias	library_name	library_source	library_selection	library_strategy	library_construction_protocol	instrument_model	file_type	library_layout	insert_size	forward_file_name	reverse_file_name
EGAS00001005611	G-SAM	HAC2	HAC2-2524_NGS19-J379_AHLGTCDSXX_S23_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	HAC2-2524_NGS19-J379_AHLGTCDSXX_S23_L002_R1_001.fastq.gz	HAC2-2524_NGS19-J379_AHLGTCDSXX_S23_L002_R2_001.fastq.gz
EGAS00001005611	G-SAM	HAD1	HAD1-2525_NGS19-J536_AHM2NJDSXX_S263_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	HAD1-2525_NGS19-J536_AHM2NJDSXX_S263_L004_R1_001.fastq.gz	HAD1-2525_NGS19-J536_AHM2NJDSXX_S263_L004_R2_001.fastq.gz
EGAS00001005612	G-SAM	HAD2	HAD2-2526_NGS19-J421_AHLGTCDSXX_S65_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	HAD2-2526_NGS19-J421_AHLGTCDSXX_S65_L003_R1_001.fastq.gz	HAD2-2526_NGS19-J421_AHLGTCDSXX_S65_L003_R2_001.fastq.gz
EGAS00001005612	G-SAM	HAE1	HAE1_NGS20-O013_AHGJCYDSXY_S117_L002	NGS20	TRANSCRIPTOMIC	cDNA	RNA-seq	RNeasy FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	HAE1_NGS20-O013_AHGJCYDSXY_S117_L002_R1_001.fastq.gz	HAE1_NGS20-O013_AHGJCYDSXY_S117_L002_R2_001.fastq.gz
EGAS00001005613	G-SAM	HAE2	HAE2-2528_NGS19-J409_AHLGTCDSXX_S53_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	HAE2-2528_NGS19-J409_AHLGTCDSXX_S53_L003_R1_001.fastq.gz	HAE2-2528_NGS19-J409_AHLGTCDSXX_S53_L003_R2_001.fastq.gz
EGAS00001005613	G-SAM	HAF1	HAF1_NGS20-O012_AHGJCYDSXY_S116_L002	NGS20	TRANSCRIPTOMIC	cDNA	RNA-seq	RNeasy FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	HAF1_NGS20-O012_AHGJCYDSXY_S116_L002_R1_001.fastq.gz	HAF1_NGS20-O012_AHGJCYDSXY_S116_L002_R2_001.fastq.gz
EGAS00001005614	G-SAM	HAF2	HAF2_NGS20-O020_AHGJCYDSXY_S450_L002	NGS20	TRANSCRIPTOMIC	cDNA	RNA-seq	RNeasy FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	HAF2_NGS20-O020_AHGJCYDSXY_S450_L002_R1_001.fastq.gz	HAF2_NGS20-O020_AHGJCYDSXY_S450_L002_R2_001.fastq.gz
EGAS00001005614	G-SAM	HAG2	HAG2-2532_NGS19-J414_AHLGTCDSXX_S58_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	HAG2-2532_NGS19-J414_AHLGTCDSXX_S58_L003_R1_001.fastq.gz	HAG2-2532_NGS19-J414_AHLGTCDSXX_S58_L003_R2_001.fastq.gz
EGAS00001005615	G-SAM	HAH1	HAH1-2533_NGS19-J570_BHM33WDSXX_S22_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	HAH1-2533_NGS19-J570_BHM33WDSXX_S22_L002_R1_001.fastq.gz	HAH1-2533_NGS19-J570_BHM33WDSXX_S22_L002_R2_001.fastq.gz
EGAS00001005615	G-SAM	HAH2	HAH2-2534_NGS19-J493_AHM2NJDSXX_S220_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	HAH2-2534_NGS19-J493_AHM2NJDSXX_S220_L003_R1_001.fastq.gz	HAH2-2534_NGS19-J493_AHM2NJDSXX_S220_L003_R2_001.fastq.gz
EGAS00001005616	G-SAM	HAI2	HAI2-2536_NGS19-J544_AHM2NJDSXX_S271_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	HAI2-2536_NGS19-J544_AHM2NJDSXX_S271_L004_R1_001.fastq.gz	HAI2-2536_NGS19-J544_AHM2NJDSXX_S271_L004_R2_001.fastq.gz
EGAS00001005616	G-SAM	HAK2	HAK2-2540_NGS19-J530_AHM2NJDSXX_S257_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	HAK2-2540_NGS19-J530_AHM2NJDSXX_S257_L004_R1_001.fastq.gz	HAK2-2540_NGS19-J530_AHM2NJDSXX_S257_L004_R2_001.fastq.gz
EGAS00001005617	G-SAM	JAB2	JAB2-2702_NGS19-J277_AHKK5WDSXX_S17_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAB2-2702_NGS19-J277_AHKK5WDSXX_S17_L002_R1_001.fastq.gz	JAB2-2702_NGS19-J277_AHKK5WDSXX_S17_L002_R2_001.fastq.gz
EGAS00001005617	G-SAM	JAB2	JAB2-2702_NGS19-J277_BHJTTYDSXX_S11_L001	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAB2-2702_NGS19-J277_BHJTTYDSXX_S11_L001_R1_001.fastq.gz	JAB2-2702_NGS19-J277_BHJTTYDSXX_S11_L001_R2_001.fastq.gz
EGAS00001005618	G-SAM	JAC1	JAC1-2703_NGS19-J592_BHM33WDSXX_S44_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAC1-2703_NGS19-J592_BHM33WDSXX_S44_L003_R1_001.fastq.gz	JAC1-2703_NGS19-J592_BHM33WDSXX_S44_L003_R2_001.fastq.gz
EGAS00001005618	G-SAM	JAC2	JAC2-2704_NGS19-J313_AHKK5WDSXX_S101_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAC2-2704_NGS19-J313_AHKK5WDSXX_S101_L003_R1_001.fastq.gz	JAC2-2704_NGS19-J313_AHKK5WDSXX_S101_L003_R2_001.fastq.gz
EGAS00001005619	G-SAM	JAC2	JAC2-2704_NGS19-J313_BHJTTYDSXX_S47_L001	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAC2-2704_NGS19-J313_BHJTTYDSXX_S47_L001_R1_001.fastq.gz	JAC2-2704_NGS19-J313_BHJTTYDSXX_S47_L001_R2_001.fastq.gz
EGAS00001005619	G-SAM	JAD1	JAD1-2705_NGS19-J276_AHKK5WDSXX_S16_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAD1-2705_NGS19-J276_AHKK5WDSXX_S16_L002_R1_001.fastq.gz	JAD1-2705_NGS19-J276_AHKK5WDSXX_S16_L002_R2_001.fastq.gz
EGAS00001005620	G-SAM	JAD1	JAD1-2705_NGS19-J276_BHJTTYDSXX_S10_L001	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAD1-2705_NGS19-J276_BHJTTYDSXX_S10_L001_R1_001.fastq.gz	JAD1-2705_NGS19-J276_BHJTTYDSXX_S10_L001_R2_001.fastq.gz
EGAS00001005620	G-SAM	JAD2	JAD2-2706_NGS19-J559_BHM33WDSXX_S11_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAD2-2706_NGS19-J559_BHM33WDSXX_S11_L002_R1_001.fastq.gz	JAD2-2706_NGS19-J559_BHM33WDSXX_S11_L002_R2_001.fastq.gz
EGAS00001005621	G-SAM	JAE1	JAE1-2707_NGS19-J275_AHKK5WDSXX_S15_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAE1-2707_NGS19-J275_AHKK5WDSXX_S15_L002_R1_001.fastq.gz	JAE1-2707_NGS19-J275_AHKK5WDSXX_S15_L002_R2_001.fastq.gz
EGAS00001005621	G-SAM	JAE1	JAE1-2707_NGS19-J275_BHJTTYDSXX_S9_L001	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAE1-2707_NGS19-J275_BHJTTYDSXX_S9_L001_R1_001.fastq.gz	JAE1-2707_NGS19-J275_BHJTTYDSXX_S9_L001_R2_001.fastq.gz
EGAS00001005622	G-SAM	JAE2	JAE2-2709_NGS19-J290_AHKK5WDSXX_S30_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAE2-2709_NGS19-J290_AHKK5WDSXX_S30_L002_R1_001.fastq.gz	JAE2-2709_NGS19-J290_AHKK5WDSXX_S30_L002_R2_001.fastq.gz
EGAS00001005622	G-SAM	JAE2	JAE2-2709_NGS19-J290_BHJTTYDSXX_S24_L001	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAE2-2709_NGS19-J290_BHJTTYDSXX_S24_L001_R1_001.fastq.gz	JAE2-2709_NGS19-J290_BHJTTYDSXX_S24_L001_R2_001.fastq.gz
EGAS00001005623	G-SAM	JAF1	JAF1-2710_NGS19-J284_AHKK5WDSXX_S24_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAF1-2710_NGS19-J284_AHKK5WDSXX_S24_L002_R1_001.fastq.gz	JAF1-2710_NGS19-J284_AHKK5WDSXX_S24_L002_R2_001.fastq.gz
EGAS00001005623	G-SAM	JAF1	JAF1-2710_NGS19-J284_BHJTTYDSXX_S18_L001	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAF1-2710_NGS19-J284_BHJTTYDSXX_S18_L001_R1_001.fastq.gz	JAF1-2710_NGS19-J284_BHJTTYDSXX_S18_L001_R2_001.fastq.gz
EGAS00001005624	G-SAM	JAF2	JAF2-2711_NGS19-J587_BHM33WDSXX_S39_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAF2-2711_NGS19-J587_BHM33WDSXX_S39_L003_R1_001.fastq.gz	JAF2-2711_NGS19-J587_BHM33WDSXX_S39_L003_R2_001.fastq.gz
EGAS00001005624	G-SAM	JAG1	JAG1-2712_NGS19-J356_AHKK5WDSXX_S144_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAG1-2712_NGS19-J356_AHKK5WDSXX_S144_L004_R1_001.fastq.gz	JAG1-2712_NGS19-J356_AHKK5WDSXX_S144_L004_R2_001.fastq.gz
EGAS00001005625	G-SAM	JAG2	JAG2-2713_NGS19-J301_AHKK5WDSXX_S89_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAG2-2713_NGS19-J301_AHKK5WDSXX_S89_L003_R1_001.fastq.gz	JAG2-2713_NGS19-J301_AHKK5WDSXX_S89_L003_R2_001.fastq.gz
EGAS00001005625	G-SAM	JAG2	JAG2-2713_NGS19-J301_BHJTTYDSXX_S35_L001	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAG2-2713_NGS19-J301_BHJTTYDSXX_S35_L001_R1_001.fastq.gz	JAG2-2713_NGS19-J301_BHJTTYDSXX_S35_L001_R2_001.fastq.gz
EGAS00001005626	G-SAM	JAH1	JAH1-2714_NGS19-J401_AHLGTCDSXX_S45_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAH1-2714_NGS19-J401_AHLGTCDSXX_S45_L003_R1_001.fastq.gz	JAH1-2714_NGS19-J401_AHLGTCDSXX_S45_L003_R2_001.fastq.gz
EGAS00001005626	G-SAM	JAH2	JAH2-2715_NGS19-J498_AHM2NJDSXX_S225_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAH2-2715_NGS19-J498_AHM2NJDSXX_S225_L003_R1_001.fastq.gz	JAH2-2715_NGS19-J498_AHM2NJDSXX_S225_L003_R2_001.fastq.gz
EGAS00001005627	G-SAM	JAI1	JAI1-2716_NGS19-J297_AHKK5WDSXX_S37_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAI1-2716_NGS19-J297_AHKK5WDSXX_S37_L002_R1_001.fastq.gz	JAI1-2716_NGS19-J297_AHKK5WDSXX_S37_L002_R2_001.fastq.gz
EGAS00001005627	G-SAM	JAI1	JAI1-2716_NGS19-J297_BHJTTYDSXX_S31_L001	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAI1-2716_NGS19-J297_BHJTTYDSXX_S31_L001_R1_001.fastq.gz	JAI1-2716_NGS19-J297_BHJTTYDSXX_S31_L001_R2_001.fastq.gz
EGAS00001005628	G-SAM	JAI2	JAI2-2717_NGS19-J618_BHM33WDSXX_S70_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAI2-2717_NGS19-J618_BHM33WDSXX_S70_L003_R1_001.fastq.gz	JAI2-2717_NGS19-J618_BHM33WDSXX_S70_L003_R2_001.fastq.gz
EGAS00001005628	G-SAM	JAJ1	JAJ1-2718_NGS19-J358_AHKK5WDSXX_S146_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAJ1-2718_NGS19-J358_AHKK5WDSXX_S146_L004_R1_001.fastq.gz	JAJ1-2718_NGS19-J358_AHKK5WDSXX_S146_L004_R2_001.fastq.gz
EGAS00001005629	G-SAM	JAJ2	JAJ2-2720_NGS19-J288_AHKK5WDSXX_S28_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAJ2-2720_NGS19-J288_AHKK5WDSXX_S28_L002_R1_001.fastq.gz	JAJ2-2720_NGS19-J288_AHKK5WDSXX_S28_L002_R2_001.fastq.gz
EGAS00001005629	G-SAM	JAJ2	JAJ2-2720_NGS19-J288_BHJTTYDSXX_S22_L001	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAJ2-2720_NGS19-J288_BHJTTYDSXX_S22_L001_R1_001.fastq.gz	JAJ2-2720_NGS19-J288_BHJTTYDSXX_S22_L001_R2_001.fastq.gz
EGAS00001005630	G-SAM	JAK1	JAK1-2721_NGS19-J283_AHKK5WDSXX_S23_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAK1-2721_NGS19-J283_AHKK5WDSXX_S23_L002_R1_001.fastq.gz	JAK1-2721_NGS19-J283_AHKK5WDSXX_S23_L002_R2_001.fastq.gz
EGAS00001005630	G-SAM	JAK1	JAK1-2721_NGS19-J283_BHJTTYDSXX_S17_L001	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAK1-2721_NGS19-J283_BHJTTYDSXX_S17_L001_R1_001.fastq.gz	JAK1-2721_NGS19-J283_BHJTTYDSXX_S17_L001_R2_001.fastq.gz
EGAS00001005631	G-SAM	JAK2	JAK2-2722_NGS19-J298_AHKK5WDSXX_S38_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAK2-2722_NGS19-J298_AHKK5WDSXX_S38_L002_R1_001.fastq.gz	JAK2-2722_NGS19-J298_AHKK5WDSXX_S38_L002_R2_001.fastq.gz
EGAS00001005631	G-SAM	JAK2	JAK2-2722_NGS19-J298_BHJTTYDSXX_S32_L001	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAK2-2722_NGS19-J298_BHJTTYDSXX_S32_L001_R1_001.fastq.gz	JAK2-2722_NGS19-J298_BHJTTYDSXX_S32_L001_R2_001.fastq.gz
EGAS00001005632	G-SAM	JAL1	JAL1-2723_NGS19-J550_AHM2NJDSXX_S277_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAL1-2723_NGS19-J550_AHM2NJDSXX_S277_L004_R1_001.fastq.gz	JAL1-2723_NGS19-J550_AHM2NJDSXX_S277_L004_R2_001.fastq.gz
EGAS00001005632	G-SAM	JAL2	JAL2-2724_NGS19-J425_AHLGTCDSXX_S69_L003	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAL2-2724_NGS19-J425_AHLGTCDSXX_S69_L003_R1_001.fastq.gz	JAL2-2724_NGS19-J425_AHLGTCDSXX_S69_L003_R2_001.fastq.gz
EGAS00001005633	G-SAM	JAM1	JAM1-2725_NGS19-J386_AHLGTCDSXX_S30_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAM1-2725_NGS19-J386_AHLGTCDSXX_S30_L002_R1_001.fastq.gz	JAM1-2725_NGS19-J386_AHLGTCDSXX_S30_L002_R2_001.fastq.gz
EGAS00001005633	G-SAM	JAM2	JAM2-2726_NGS19-J377_AHLGTCDSXX_S21_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAM2-2726_NGS19-J377_AHLGTCDSXX_S21_L002_R1_001.fastq.gz	JAM2-2726_NGS19-J377_AHLGTCDSXX_S21_L002_R2_001.fastq.gz
EGAS00001005634	G-SAM	JAN1	JAN1_NGS20-O019_AHGJCYDSXY_S449_L002	NGS20	TRANSCRIPTOMIC	cDNA	RNA-seq	RNeasy FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAN1_NGS20-O019_AHGJCYDSXY_S449_L002_R1_001.fastq.gz	JAN1_NGS20-O019_AHGJCYDSXY_S449_L002_R2_001.fastq.gz
EGAS00001005634	G-SAM	JAN2	JAN2-2728_NGS19-J433_AHLGTCDSXX_S77_L004	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	JAN2-2728_NGS19-J433_AHLGTCDSXX_S77_L004_R1_001.fastq.gz	JAN2-2728_NGS19-J433_AHLGTCDSXX_S77_L004_R2_001.fastq.gz
EGAS00001005635	G-SAM	KAA1	KAA1_NGS20-O018_AHGJCYDSXY_S448_L002	NGS20	TRANSCRIPTOMIC	cDNA	RNA-seq	RNeasy FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	KAA1_NGS20-O018_AHGJCYDSXY_S448_L002_R1_001.fastq.gz	KAA1_NGS20-O018_AHGJCYDSXY_S448_L002_R2_001.fastq.gz
EGAS00001005635	G-SAM	KAA2	KAA2-2573_NGS19-J463_AHM2NJDSXX_S11_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	KAA2-2573_NGS19-J463_AHM2NJDSXX_S11_L002_R1_001.fastq.gz	KAA2-2573_NGS19-J463_AHM2NJDSXX_S11_L002_R2_001.fastq.gz
EGAS00001005636	G-SAM	KAB1	KAB1-2697_NGS19-J477_AHM2NJDSXX_S25_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	KAB1-2697_NGS19-J477_AHM2NJDSXX_S25_L002_R1_001.fastq.gz	KAB1-2697_NGS19-J477_AHM2NJDSXX_S25_L002_R2_001.fastq.gz
EGAS00001005636	G-SAM	KAC1	KAC1_NGS20-O023_AHGJCYDSXY_S60_L002	NGS20	TRANSCRIPTOMIC	cDNA	RNA-seq	RNeasy FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	KAC1_NGS20-O023_AHGJCYDSXY_S60_L002_R1_001.fastq.gz	KAC1_NGS20-O023_AHGJCYDSXY_S60_L002_R2_001.fastq.gz
EGAS00001005637	G-SAM	KAC2	KAC2_NGS20-O022_AHGJCYDSXY_S452_L002	NGS20	TRANSCRIPTOMIC	cDNA	RNA-seq	RNeasy FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	KAC2_NGS20-O022_AHGJCYDSXY_S452_L002_R1_001.fastq.gz	KAC2_NGS20-O022_AHGJCYDSXY_S452_L002_R2_001.fastq.gz
EGAS00001005637	G-SAM	KAD1	KAD1-2578_NGS19-J467_AHM2NJDSXX_S15_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	KAD1-2578_NGS19-J467_AHM2NJDSXX_S15_L002_R1_001.fastq.gz	KAD1-2578_NGS19-J467_AHM2NJDSXX_S15_L002_R2_001.fastq.gz
EGAS00001005638	G-SAM	KAD2	KAD2-2698_NGS19-J560_BHM33WDSXX_S12_L002	NGS19	TRANSCRIPTOMIC	cDNA	RNA-seq	Allprep DNA/RNA FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	KAD2-2698_NGS19-J560_BHM33WDSXX_S12_L002_R1_001.fastq.gz	KAD2-2698_NGS19-J560_BHM33WDSXX_S12_L002_R2_001.fastq.gz
EGAS00001005638	G-SAM	KAE1	KAE1_NGS20-O021_AHGJCYDSXY_S451_L002	NGS20	TRANSCRIPTOMIC	cDNA	RNA-seq	RNeasy FFPE kit (Qiagen, Venlo, The Netherlands)	Illumina NovaSeq 6000	fastq	PAIRED	200	KAE1_NGS20-O021_AHGJCYDSXY_S451_L002_R1_001.fastq.gz	KAE1_NGS20-O021_AHGJCYDSXY_S451_L002_R2_001.fastq.gz
